,book_id,rating_count,rating_mean,ISBN,book_title,book_author,year_of_publication,publisher,image
8968,8973,1,10.0,1592861512,Journey,Robert Amoroso,2003,Publishamerica,http://images.amazon.com/images/P/1592861512.01.THUMBZZZ.jpg
9132,9137,1,10.0,0842382852,"Tyrone's Story (Degrees of Guilt, 3)",Sigmund Brouwer,2003,Thirsty Books,http://images.amazon.com/images/P/0842382852.01.THUMBZZZ.jpg
9133,9138,1,10.0,0842382836,"Degrees of Guilt: Miranda's Story (Degrees of Guilt, 2)",Melody Carlson,2003,Thirsty Books,http://images.amazon.com/images/P/0842382836.01.THUMBZZZ.jpg
9134,9139,1,10.0,0842382844,"Degrees of Guilt: Kyra's Story (Degrees of Guilt, 1)",Dandi Daley MacKall,2003,Thirsty Books,http://images.amazon.com/images/P/0842382844.01.THUMBZZZ.jpg
9137,9142,2,10.0,1556615728,"The Moon by Night (Morris, Lynn)",Lynn Morris,2004,Bethany House Publishers,http://images.amazon.com/images/P/1556615728.01.THUMBZZZ.jpg
9138,9143,1,10.0,0974757004,Ladies Choice,Natasha Usher,2004,"2nd Avenue Publishing, Inc.",http://images.amazon.com/images/P/0974757004.01.THUMBZZZ.jpg
9146,9151,1,10.0,1592680291,Harlem Sunset,Kris Kumar,2003,Rockhouse Press,http://images.amazon.com/images/P/1592680291.01.THUMBZZZ.jpg
9147,9152,2,10.0,1594140812,Becoming Maren,Africa Fine,2003,Five Star (ME),http://images.amazon.com/images/P/1594140812.01.THUMBZZZ.jpg
9200,9205,1,10.0,1858600006,Only Planet of Choice: Insight from the Far Reaches of the Universe,Palden Jenkins,1993,Salamander Books Ltd,http://images.amazon.com/images/P/1858600006.01.THUMBZZZ.jpg
9203,9208,1,10.0,1591290902,The Bluebook Solution,Ceil Cleveland,2002,Publishamerica,http://images.amazon.com/images/P/1591290902.01.THUMBZZZ.jpg
9388,9394,1,10.0,0140286527,"The Diet Cure: The 8-Step Program to Rebalance Your Body Chemistry and End Food Cravings, Weight Problems, and Mood Swings-Now",Julia Ross,2000,Penguin Books,http://images.amazon.com/images/P/0140286527.01.THUMBZZZ.jpg
9588,9594,1,10.0,0595149782,Runaways: America's Lost Youth,Maryanne Raphael,2000,Backinprint.com,http://images.amazon.com/images/P/0595149782.01.THUMBZZZ.jpg
9603,9609,1,10.0,0945990049,Car-Free in Boston: The Guide to Public Transit in Greater Boston &amp; New England (9th ed),Robert Gentile,1995,Assn for Public Transportation,http://images.amazon.com/images/P/0945990049.01.THUMBZZZ.jpg
9637,9643,1,10.0,2890199029,Sage comme une image: Essai biographique sur le cinÃ©ma et autres images d'ici et d'ailleurs (Collection CinÃ©ma),Jean-Pierre Lefebvre,1993,"Diffusion, DimÃ©dia",http://images.amazon.com/images/P/2890199029.01.THUMBZZZ.jpg
9865,9872,1,10.0,0878570950,The city people's book of raising food,Helga Olkowski,1975,Rodale Press,http://images.amazon.com/images/P/0878570950.01.THUMBZZZ.jpg
10006,10013,1,10.0,3852183219,Blumen fÃ¼r Polt: Kriminalroman,Alfred Komarek,2000,Haymon,http://images.amazon.com/images/P/3852183219.01.THUMBZZZ.jpg
10061,10068,1,10.0,0385316518,The Plague Tales,Ann Benson,1997,Bantam Dell Pub Group,http://images.amazon.com/images/P/0385316518.01.THUMBZZZ.jpg
10099,10107,2,10.0,0970634706,Heart Magic : Keeping Love Alive &amp; Well,Maria J. Andrade,2000,Clara Pub,http://images.amazon.com/images/P/0970634706.01.THUMBZZZ.jpg
10142,10150,1,10.0,1570671044,Spiritual Midwifery,Ina May Gaskin,2002,Book Pub. Co.,http://images.amazon.com/images/P/1570671044.01.THUMBZZZ.jpg
10193,10201,1,10.0,0872863077,Returning to A,Dorien Ross,1995,City Lights Publishers,http://images.amazon.com/images/P/0872863077.01.THUMBZZZ.jpg
10222,10230,1,10.0,3761400853,SilvestergesprÃ?Â¤che eines Sechsecks.,Dionys Burger,2001,Aulis Verlag Deubner,http://images.amazon.com/images/P/3761400853.01.THUMBZZZ.jpg
10281,10289,1,10.0,0966505301,The Immortal,J.J. Dewey,1998,Great Ad Ventures,http://images.amazon.com/images/P/0966505301.01.THUMBZZZ.jpg
10462,10470,1,10.0,9681902548,"LA Historia Interminable (Literatura Alfaguara, 85)",Michael Ende,2000,Santillana USA Publishing Company,http://images.amazon.com/images/P/9681902548.01.THUMBZZZ.jpg
10541,10549,1,10.0,0521815819,Victorian Modernism : Pragmatism and the Varieties of Aesthetic Experience,Jessica R. Feldman,2002,Cambridge University Press,http://images.amazon.com/images/P/0521815819.01.THUMBZZZ.jpg
10671,10679,1,10.0,1551108496,The Essential Dessert Cookbook (Essential Series),Whitecap Books,1999,Whitecap Books,http://images.amazon.com/images/P/1551108496.01.THUMBZZZ.jpg
10672,10680,1,10.0,0831711434,Dream Desserts: Spectacular Recipes for Delicious Desserts,Linda Fraser,1995,Smithmark Publishers,http://images.amazon.com/images/P/0831711434.01.THUMBZZZ.jpg
10675,10683,1,10.0,0028639227,Complete Idiot's Guide to Learning Latin,Natalie Harwood,2000,Penguin Putnam,http://images.amazon.com/images/P/0028639227.01.THUMBZZZ.jpg
10677,10685,1,10.0,1557866031,From Modernism to Postmodernism: An Anthology (Blackwell Philosophy Anthologies),Lawrence E. Cahoone,1995,Blackwell Publishers,http://images.amazon.com/images/P/1557866031.01.THUMBZZZ.jpg
10682,10690,1,10.0,0966496019,"The Tribulation (The Messiah Chronicles, Book 2)",Theodore J. Nottingham,1999,Nottingham Publishing,http://images.amazon.com/images/P/0966496019.01.THUMBZZZ.jpg
10683,10691,1,10.0,0929661192,Johns Hopkins Symptoms and Remedies: The Complete Home Medical Reference,Simeon Margolis,1995,Rebus,http://images.amazon.com/images/P/0929661192.01.THUMBZZZ.jpg
10686,10694,1,10.0,0553344803,Beyond the Quantum,Michael Talbot,1988,Bantam Books,http://images.amazon.com/images/P/0553344803.01.THUMBZZZ.jpg
10688,10696,1,10.0,1580060218,The Curse of Cain: The Untold Story of John Wilkes Booth,Theodore J. Nottingham,1997,Sovereign Publishing,http://images.amazon.com/images/P/1580060218.01.THUMBZZZ.jpg
10690,10698,1,10.0,0452010136,The Italian Renaissance Reader,Julia Conaway Bondanella,1987,Plume Books,http://images.amazon.com/images/P/0452010136.01.THUMBZZZ.jpg
10692,10700,1,10.0,0192839071,The Meditations of Marcus Aurelius Antoninus (Oxford World's Classics),Marcus Aurelius,1998,Oxford University Press,http://images.amazon.com/images/P/0192839071.01.THUMBZZZ.jpg
10713,10721,1,10.0,1590790510,Culture Clash: Managing the Global High-Performance Team (The Global Leader Series),Thomas D. Zweifel,2003,SelectBooks,http://images.amazon.com/images/P/1590790510.01.THUMBZZZ.jpg
10714,10722,1,10.0,1401040861,Angels and Bolters: Women's Cancer Scripts,Karen Ritchie,2002,Xlibris Corporation,http://images.amazon.com/images/P/1401040861.01.THUMBZZZ.jpg
10715,10723,1,10.0,0310239397,Essential Christianity,James D. Berkley,2001,Zondervan Publishing Company,http://images.amazon.com/images/P/0310239397.01.THUMBZZZ.jpg
10726,10734,1,10.0,1562012541,Girl School,Ray Gordon,2001,Blue Moon Books,http://images.amazon.com/images/P/1562012541.01.THUMBZZZ.jpg
10741,10749,1,10.0,0307117421,Puppies Are Special Friends (Golden Look-Look Books (Paperback)),Joanne Ryder,1990,Golden Books,http://images.amazon.com/images/P/0307117421.01.THUMBZZZ.jpg
10747,10755,1,10.0,0971212309,The Light at the End of the World,Lorraine Dopson,2002,Angel Fire Press,http://images.amazon.com/images/P/0971212309.01.THUMBZZZ.jpg
10819,10827,1,10.0,0762401400,The Book of the Sun,Tom Folley,1997,Courage Books,http://images.amazon.com/images/P/0762401400.01.THUMBZZZ.jpg
10820,10828,1,10.0,0762401397,The Book of the Moon,Tom Folley,1997,Courage Books,http://images.amazon.com/images/P/0762401397.01.THUMBZZZ.jpg
10821,10829,1,10.0,0821223275,"The Ancient Egypt Pack: A Three-Dimensional Celebration of Egyptian Mythology, Culture, Art, Life and Afterlife (Cleopatras Eye)",Christos Kondeatis,1996,Bulfinch Press,http://images.amazon.com/images/P/0821223275.01.THUMBZZZ.jpg
10830,10838,1,10.0,1586630326,Tutankhamun: The Eternal Splendor of the Boy Pharaoh,T. G. H. James,2000,Friedman/Fairfax Publishing,http://images.amazon.com/images/P/1586630326.01.THUMBZZZ.jpg
10833,10841,1,10.0,0762404590,Vampires: The Journal,Running Press,2000,Running Press Book Publishers,http://images.amazon.com/images/P/0762404590.01.THUMBZZZ.jpg
10855,10863,1,10.0,1578562589,Having a Mary Heart in a Martha World: Finding Intimacy With God in the Busyness of Life (Revised Edition with New Bible Study),Joanna Weaver,2000,Waterbrook Press,http://images.amazon.com/images/P/1578562589.01.THUMBZZZ.jpg
10864,10872,1,10.0,0399519483,A World of Baby Names,Teresa Norman,1996,Perigee Books,http://images.amazon.com/images/P/0399519483.01.THUMBZZZ.jpg
10900,10908,1,10.0,0446512478,Dear Stranger,Catherine Kidwell,1983,Warner Books,http://images.amazon.com/images/P/0446512478.01.THUMBZZZ.jpg
10914,10922,1,10.0,067088782X,Woman's Day Crafts for the Home,Woman's Day Magazine,2000,Studio Books,http://images.amazon.com/images/P/067088782X.01.THUMBZZZ.jpg
11042,11050,1,10.0,1932344268,Does God have a Remote Control,Jenelle Feyh,2003,Thornton Publishing,http://images.amazon.com/images/P/1932344268.01.THUMBZZZ.jpg
11043,11051,1,10.0,0967024250,What Is Becoming Clearer To Me,Joseph Maynard Eastman,2002,Thornton Publishing,http://images.amazon.com/images/P/0967024250.01.THUMBZZZ.jpg
11052,11060,1,10.0,0963930400,Secrets to Running a Successful Business : How to Have Fun Getting More Business,Angelica Rose,1993,Jlr Pub,http://images.amazon.com/images/P/0963930400.01.THUMBZZZ.jpg
11149,11157,1,10.0,000692347X,The Clue of the Broken Locket (The Nancy Drew Mysteries),Carolyn Keene,1988,HarperCollins Publishers,http://images.amazon.com/images/P/000692347X.01.THUMBZZZ.jpg
11151,11159,1,10.0,0723237840,Farmyard Noises (First Board Books),Beatrix Potter,1991,Penguin USA,http://images.amazon.com/images/P/0723237840.01.THUMBZZZ.jpg
11152,11160,1,10.0,0001360469,Babe Dressing,Mandy Stanley,1997,HarperCollins Publishers,http://images.amazon.com/images/P/0001360469.01.THUMBZZZ.jpg
11153,11161,1,10.0,0721406173,First Ladybird Key Words Picture Dictionary,J. McNally,1980,Penguin U S A,http://images.amazon.com/images/P/0721406173.01.THUMBZZZ.jpg
11155,11163,1,10.0,059070592X,Postman Pat's Wet Day (Postman Pat - Easy Reader),John Cunliffe,1986,Scholastic Ltd,http://images.amazon.com/images/P/059070592X.01.THUMBZZZ.jpg
11156,11164,1,10.0,0001374869,Baby Plays (Collins Baby and Toddler Series),Fiona Pragoff,1994,HarperCollins Publishers,http://images.amazon.com/images/P/0001374869.01.THUMBZZZ.jpg
11159,11167,1,10.0,1852700483,Whose Dinner,DAVID BENNET,1988,Egmont Childrens Books,http://images.amazon.com/images/P/1852700483.01.THUMBZZZ.jpg
11167,11175,2,10.0,0967819946,Final Copy,Jan Brogan,2001,Larcom Press,http://images.amazon.com/images/P/0967819946.01.THUMBZZZ.jpg
11174,11182,1,10.0,096737930X,Rock Pickers Guide to Lake Superior's North Shore,Mark Stensaas,2003,Adventure Publications,http://images.amazon.com/images/P/096737930X.01.THUMBZZZ.jpg
11188,11196,1,10.0,0762727942,The Letterboxer's Companion,Randy Hall,2003,Falcon,http://images.amazon.com/images/P/0762727942.01.THUMBZZZ.jpg
11202,11210,1,10.0,1861870612,Words on Strength and Perseverance (Helen Exley Giftbook),Helen Exley,1998,Exley Giftbooks,http://images.amazon.com/images/P/1861870612.01.THUMBZZZ.jpg
11236,11244,1,10.0,0140118047,Blindfold Horse Memoirs of a Persian,Shusha Guppy,0,Penguin Putnam~trade,http://images.amazon.com/images/P/0140118047.01.THUMBZZZ.jpg
11259,11267,1,10.0,193152713X,A Journey to Hell and Back,Charlotte Russell Johnson,2002,Reaching Beyond the Breaks,http://images.amazon.com/images/P/193152713X.01.THUMBZZZ.jpg
11337,11345,2,10.0,9723704552,O medo (Documenta poÃ©tica),Al Berto,1997,AssÃ­rio &amp; Alvim,http://images.amazon.com/images/P/9723704552.01.THUMBZZZ.jpg
11354,11362,1,10.0,0974807702,Sea Dancers,Richard Franzen,2004,Eagle Feather Press,http://images.amazon.com/images/P/0974807702.01.THUMBZZZ.jpg
11822,11830,1,10.0,076530418X,Stories of Your Life and Others,Ted Chiang,2002,Tor Books,http://images.amazon.com/images/P/076530418X.01.THUMBZZZ.jpg
11990,11998,1,10.0,0374250995,Rivonia's Children: Three Families and the Cost of Conscience in White South Africa,Glenn Frankel,1999,Farrar Straus &amp; Giroux,http://images.amazon.com/images/P/0374250995.01.THUMBZZZ.jpg
12011,12019,1,10.0,3442354722,Die Zwillingsschwester.,Lisa Scott,2001,Goldmann,http://images.amazon.com/images/P/3442354722.01.THUMBZZZ.jpg
12012,12020,1,10.0,3442356970,Der Zaubergarten.,Sharon Maas,2001,Goldmann,http://images.amazon.com/images/P/3442356970.01.THUMBZZZ.jpg
12099,12107,1,10.0,0060168528,I Hope,Raisa Gorbachev,1991,Harpercollins,http://images.amazon.com/images/P/0060168528.01.THUMBZZZ.jpg
12156,12164,1,10.0,0273645919,Funky Business: Talent Makes Capital Dance,Jonas Ridderstrale,2000,Financial Times Prentice Hall,http://images.amazon.com/images/P/0273645919.01.THUMBZZZ.jpg
12185,12193,1,10.0,0877732248,SPACE TIME MEDICINE,LARRY DOSSEY,1982,Shambhala,http://images.amazon.com/images/P/0877732248.01.THUMBZZZ.jpg
12276,12284,1,10.0,1899293086,A Thing Apart,Andrew Parkin,2002,Matador,http://images.amazon.com/images/P/1899293086.01.THUMBZZZ.jpg
12319,12327,1,10.0,0671557378,ARIANE,Catherine Lyndell,1987,Pocket,http://images.amazon.com/images/P/0671557378.01.THUMBZZZ.jpg
12329,12337,1,10.0,0553573837,Boone: A Novel Based on the Life and Times of Daniel Boone,Cameron Judd,1995,Bantam,http://images.amazon.com/images/P/0553573837.01.THUMBZZZ.jpg
12337,12345,1,10.0,0345436733,Garfield Feeds the Kitty (Garfield (Numbered Paperback)),Jim Davis,1999,Ballantine Books,http://images.amazon.com/images/P/0345436733.01.THUMBZZZ.jpg
12434,12442,1,10.0,0671729330,SOUTHSIDE SLUGGERS: THE MISSING CHAMPSHIP RING (Southside Sluggers),Rosalind Greenberg,1992,Aladdin,http://images.amazon.com/images/P/0671729330.01.THUMBZZZ.jpg
12493,12501,1,10.0,0025294458,The Wild Lawn Handbook: Alternatives to the Traditional Front Lawn,Stevie Daniels,1995,MacMillan Publishing Company.,http://images.amazon.com/images/P/0025294458.01.THUMBZZZ.jpg
12497,12505,1,10.0,0517693399,The Essential Gardener,Derek Fell,1992,Random House Value Pub,http://images.amazon.com/images/P/0517693399.01.THUMBZZZ.jpg
12498,12506,2,10.0,1859671039,The Decorated Garden Room: Interior Design for Your Outside Living Space,Tessa Evelegh,1996,Natl Book Network,http://images.amazon.com/images/P/1859671039.01.THUMBZZZ.jpg
12499,12507,1,10.0,0458921009,The Rutland Dirty Weekend Book,Eric. Idle,1976,Methuen Drama,http://images.amazon.com/images/P/0458921009.01.THUMBZZZ.jpg
12500,12508,1,10.0,1842151126,"Runes for Divination, Protection and Healing (Guide for Life)",Andy Baggott,2000,Southwater Publishing,http://images.amazon.com/images/P/1842151126.01.THUMBZZZ.jpg
12501,12509,1,10.0,0920656404,Mammals of the Canadian wild,Adrian Forsyth,1985,Firefly Books [distributor],http://images.amazon.com/images/P/0920656404.01.THUMBZZZ.jpg
12504,12512,1,10.0,0920656080,The Architecture of Animals: The Equinox Guide to Wildlife Structures,Adrian Forsyth,1989,Firefly Books Ltd,http://images.amazon.com/images/P/0920656080.01.THUMBZZZ.jpg
12610,12618,1,10.0,8831766023,"Il silenzio dei vivi: All'ombra di Auschwitz, un racconto di morte e di resurrezione (Gli specchi della memoria)",Elisa Springer,1997,Marsilio,http://images.amazon.com/images/P/8831766023.01.THUMBZZZ.jpg
12614,12622,1,10.0,8401495237,La Caza Del Octubre Rojo,Clancy,1989,Lectorum Pubns Inc,http://images.amazon.com/images/P/8401495237.01.THUMBZZZ.jpg
12664,12672,1,10.0,0714835420,The 20th Century Art Book,Editors of Phaidon Press,1996,Phaidon Press,http://images.amazon.com/images/P/0714835420.01.THUMBZZZ.jpg
12710,12718,2,10.0,1570621284,Shambhala: Sacred Path of the Warrior,CHOGYAM TRUNGPA,1995,Shambhala,http://images.amazon.com/images/P/1570621284.01.THUMBZZZ.jpg
12749,12757,2,10.0,0151002177,Animal Farm: A Fairy Story,George Orwell,1996,Harcourt,http://images.amazon.com/images/P/0151002177.01.THUMBZZZ.jpg
12762,12770,2,10.0,0679735747,Walden (Vintage Books/the Library of America),HENRY DAVID THOREAU,1991,Vintage,http://images.amazon.com/images/P/0679735747.01.THUMBZZZ.jpg
12923,12931,1,10.0,0843941774,The Forever Bride (Timeswept),Evelyn Rogers,1997,Leisure Books,http://images.amazon.com/images/P/0843941774.01.THUMBZZZ.jpg
12975,12983,1,10.0,0152013415,Down to Earth,Michael J. Rosen,1998,Harcourt Children's Books,http://images.amazon.com/images/P/0152013415.01.THUMBZZZ.jpg
12979,12987,1,10.0,0765107619,Dragonfly Beetle Butterfly Bee (Maryjo Koch Series),Maryjo Koch,1999,Smithmark Publishers,http://images.amazon.com/images/P/0765107619.01.THUMBZZZ.jpg
12983,12991,1,10.0,155870406X,Stage Costume Step-By-Step: The Complete Guide to Designing and Making Stage Costumes for All Major Drama Periods and Genres from Classical Through the Twentieth Century,Mary T. Kidd,1996,F &amp; W Pubns,http://images.amazon.com/images/P/155870406X.01.THUMBZZZ.jpg
12990,12998,1,10.0,0135113385,The Joy Within: A Beginner's Guide to Meditation,Joan Goldstein,1990,Prentice Hall,http://images.amazon.com/images/P/0135113385.01.THUMBZZZ.jpg
13076,13084,1,10.0,0201877589,UNIX System Programming (2nd Edition),Keith Haviland,1998,Addison Wesley,http://images.amazon.com/images/P/0201877589.01.THUMBZZZ.jpg
13186,13194,1,10.0,0306454114,The Loom of God: Mathematical Tapestries at the Edge of Time,Clifford A. Pickover,1997,Plenum Publishing Corporation,http://images.amazon.com/images/P/0306454114.01.THUMBZZZ.jpg
13294,13302,1,10.0,0698116151,Chicken Sunday,Patricia Polacco,1998,PaperStar Book,http://images.amazon.com/images/P/0698116151.01.THUMBZZZ.jpg
13295,13303,1,10.0,0060259078,A Little Prairie House (Little House Picture Book),Laura Ingalls Wilder,1998,HarperCollins,http://images.amazon.com/images/P/0060259078.01.THUMBZZZ.jpg
13324,13332,1,10.0,0375701435,Little Kingdoms: Three Novellas,Steven Millhauser,1998,Vintage Books USA,http://images.amazon.com/images/P/0375701435.01.THUMBZZZ.jpg
13558,13566,1,10.0,1931514186,"Peach Girl, Book 8",Miwa Ueda,2003,Tokyopop,http://images.amazon.com/images/P/1931514186.01.THUMBZZZ.jpg
13559,13567,1,10.0,1931514178,"Peach Girl, Book 7",Miwa Ueda,2002,Tokyopop,http://images.amazon.com/images/P/1931514178.01.THUMBZZZ.jpg
13560,13568,1,10.0,193151416X,PEACH GIRL #6,Miwa Ueda,2002,Tokyopop,http://images.amazon.com/images/P/193151416X.01.THUMBZZZ.jpg
13561,13569,1,10.0,1931514151,Peach Girl #5,Miwa Ueda,2002,Tokyopop,http://images.amazon.com/images/P/1931514151.01.THUMBZZZ.jpg
13562,13570,1,10.0,0872262278,Shakespeare's Stories: Tragedies,Beverly Birch,1990,Bedrick,http://images.amazon.com/images/P/0872262278.01.THUMBZZZ.jpg
13563,13571,1,10.0,082302377X,"How to Draw Halloween, Christmas &amp; Seasonal Characters (How to Draw (Watson Guptill))",Christopher Hart,1999,Watson-Guptill Publications,http://images.amazon.com/images/P/082302377X.01.THUMBZZZ.jpg
13571,13579,1,10.0,1569314748,X/1999-Duet   (Book 6),Clamp,2000,VIZ LLC,http://images.amazon.com/images/P/1569314748.01.THUMBZZZ.jpg
13573,13581,1,10.0,1569312648,X/1999 : Intermezzo (X/1999),Clamp,1998,Viz Communications,http://images.amazon.com/images/P/1569312648.01.THUMBZZZ.jpg
13648,13656,1,10.0,0142301094,"Origins (Sweep, 11)",Cate Tiernan,2002,Puffin Books,http://images.amazon.com/images/P/0142301094.01.THUMBZZZ.jpg
13660,13668,1,10.0,0804900973,Adventures of Sherlock Holmes,"Arthur Conan, Sir Doyle",1964,Airmont Pub Co,http://images.amazon.com/images/P/0804900973.01.THUMBZZZ.jpg
13663,13671,1,10.0,0764585932,Frankenstein (Cliffs Notes),Jeff  Coghill,2000,Cliffs Notes,http://images.amazon.com/images/P/0764585932.01.THUMBZZZ.jpg
